IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,7660,8400,2792,18391,1650.801
1,7660,8400,2728,18379,1650.8055
2,7660,8400,2642,18366,1650.81
3,7660,8400,2578,18359,1650.8145
4,7660,8400,2512,18350,1650.819
5,7486,8192,11168,19710,1650.8235
6,7486,8192,10978,19702,1650.828
7,7486,8192,10834,19693,1650.8325
8,7486,8192,10648,19662,1650.837
9,7486,8192,10482,19642,1650.8415
10,7486,8192,10306,19614,1650.846
11,7312,7984,10882,19821,1650.8505
12,7312,7984,10706,19803,1650.855
13,7312,7984,10610,19787,1650.8595
14,7312,7984,10450,19756,1650.864
15,7312,7984,10274,19700,1650.8685
16,7312,7984,10096,19652,1650.873
17,7312,7984,9954,19627,1650.8775
18,7312,7984,9794,19579,1650.882
19,7312,7984,9640,19532,1650.8865
20,7312,7984,9480,19461,1650.891
21,7312,7984,9330,19419,1650.8955
22,7312,7984,9170,19366,1650.9
23,7138,7776,9682,19515,1650.9045
24,7138,7776,9522,19453,1650.909
25,7138,7776,9426,19430,1650.9135
26,7138,7776,9282,19374,1650.918
27,7138,7776,9136,19313,1650.9225
28,7138,7776,8992,19259,1650.927
29,7138,7776,8850,19221,1650.9315
30,7138,7776,8706,19163,1650.936
31,7138,7776,8552,19132,1650.9405
32,7138,7776,8408,19094,1650.945
33,7138,7776,8274,19055,1650.9495
34,7138,7776,8130,19004,1650.954
35,7138,7776,7984,18964,1650.9585
36,6964,7568,8482,19159,1650.963
37,6964,7568,8370,19134,1650.9675
38,6964,7568,8242,19117,1650.972
39,6964,7568,8112,19086,1650.9765
40,6964,7568,7968,19047,1650.981
41,6964,7568,7842,19020,1650.9855
42,6964,7568,7714,18987,1650.99
43,6964,7568,7560,18943,1650.9945
44,6964,7568,7432,18926,1650.999
45,6964,7568,7314,18908,1651.0035
46,6964,7568,7186,18872,1651.008
47,6964,7568,7056,18827,1651.0125
48,6964,7568,6928,18792,1651.017
49,6790,7360,7344,18935,1651.0215
50,6790,7360,7232,18895,1651.026
51,6790,7360,7152,18871,1651.0305
52,6790,7360,7024,18824,1651.035
53,6790,7360,6914,18780,1651.0395
54,6790,7360,6786,18732,1651.044
55,6790,7360,6664,18675,1651.0485
56,6790,7360,6552,18646,1651.053
57,6790,7360,6434,18614,1651.0575
58,6790,7360,6322,18575,1651.062
59,6790,7360,6192,18519,1651.0665
60,6790,7360,6080,18468,1651.071
61,6616,7152,6480,18631,1651.0755
62,6616,7152,6368,18591,1651.08
63,6616,7152,6272,18557,1651.0845
64,6616,7152,6176,18542,1651.089
65,6616,7152,6064,18523,1651.0935
66,6616,7152,5970,18511,1651.098
67,6616,7152,5842,18479,1651.1025
68,6616,7152,5736,18455,1651.107
69,6616,7152,5624,18427,1651.1115
70,6616,7152,5522,18426,1651.116
71,6616,7152,5426,18422,1651.1205
72,6616,7152,5312,18391,1651.125
73,6616,7152,5216,18376,1651.1295
74,6434,6939,5600,18583,1651.134
75,6434,6939,5488,18555,1651.1385
76,6434,6939,5408,18540,1651.143
77,6434,6939,5312,18510,1651.1475
78,6434,6939,5216,18487,1651.152
79,6434,6939,5106,18455,1651.1565
80,6434,6939,5010,18423,1651.161
81,6434,6939,4920,18391,1651.1655
82,6434,6939,4840,18358,1651.17
83,6434,6939,4738,18311,1651.1745
84,6434,6939,4642,18279,1651.179
85,6434,6939,4544,18229,1651.1835
86,6434,6939,4448,18174,1651.188
87,6434,6939,4370,18141,1651.1925
88,6434,6939,4274,18085,1651.197
89,6281,6758,4546,18171,1651.2015
90,6281,6758,4450,18135,1651.206
91,6281,6758,4386,18108,1651.2105
92,6281,6758,4306,18075,1651.215
93,6281,6758,4210,18024,1651.2195
94,6281,6758,4120,17965,1651.224
95,6281,6758,4040,17916,1651.2285
96,6281,6758,3954,17886,1651.233
97,6281,6758,3874,17853,1651.2375
98,6281,6758,3792,17822,1651.242
99,6281,6758,3696,17790,1651.2465
100,6128,6577,3952,17899,1651.251
101,6128,6577,3872,17869,1651.2555
102,6128,6577,3808,17846,1651.26
103,6128,6577,3712,17805,1651.2645
104,6128,6577,3634,17798,1651.269
105,6128,6577,3570,17782,1651.2735
106,6128,6577,3480,17759,1651.278
107,6128,6577,3400,17739,1651.2825
108,6128,6577,3330,17703,1651.287
109,6128,6577,3250,17679,1651.2915
110,6128,6577,3168,17643,1651.296
111,6128,6577,3088,17614,1651.3005
112,5975,6396,3328,17743,1651.305
113,5975,6396,3248,17710,1651.3095
114,5975,6396,3184,17662,1651.314
115,5975,6396,3120,17631,1651.3185
116,5975,6396,3040,17595,1651.323
117,5975,6396,2978,17581,1651.3275
118,5975,6396,2898,17543,1651.332
119,5975,6396,2824,17493,1651.3365
120,5975,6396,2760,17453,1651.341
