IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,11425,4698,17448,24222,1627.5
1,11425,4698,17357,24209,1627.50149985
2,11425,4698,17267,24196,1627.5029997
3,11425,4698,17176,24183,1627.5045
4,11425,4698,17099,24175,1627.50599985
5,11425,4698,17023,24168,1627.5074997
6,11425,4698,16946,24160,1627.509
7,11425,4698,16866,24148,1627.51049985
8,11425,4698,16786,24135,1627.5119997
9,11425,4698,16706,24123,1627.5135
10,11425,4698,16615,24102,1627.51499985
11,11425,4698,16523,24080,1627.5164997
12,11425,4698,16432,24059,1627.518
13,11425,4698,16363,24055,1627.51949985
14,11425,4698,16295,24050,1627.5209997
15,11425,4698,16226,24046,1627.5225
16,11425,4698,16146,24039,1627.52399985
17,11425,4698,16066,24031,1627.5254997
18,11425,4698,15986,24024,1627.527
19,11425,4698,15908,24013,1627.5284998500001
20,11425,4698,15830,24001,1627.5299997
21,11425,4698,15752,23990,1627.5315
22,11425,4698,15675,23987,1627.5329998500001
23,11425,4698,15599,23985,1627.5344997
24,11425,4698,15522,23982,1627.536
25,11425,4698,15437,23966,1627.5374998500001
26,11425,4698,15351,23950,1627.5389997
27,11425,4698,15266,23934,1627.5405
28,11425,4698,15191,23922,1627.5419998500001
29,11425,4698,15115,23910,1627.5434997
30,11425,4698,15040,23898,1627.545
31,11425,4698,14971,23886,1627.5464998500001
32,11425,4698,14903,23875,1627.5479997
33,11425,4698,14834,23863,1627.5495
34,11425,4698,14749,23844,1627.5509998500002
35,11425,4698,14663,23825,1627.5524997
36,11425,4698,14578,23806,1627.554
37,11349,4638,14861,23889,1627.5554998500002
38,11272,4579,15143,23973,1627.5569997
39,11196,4519,15426,24056,1627.5585
40,11196,4519,15362,24045,1627.5599998500002
41,11196,4519,15298,24033,1627.5614997
42,11196,4519,15234,24022,1627.563
43,11196,4519,15181,24013,1627.5644998500002
44,11196,4519,15127,24005,1627.5659997
45,11196,4519,15074,23996,1627.5675
46,11196,4519,14994,23974,1627.5689998500002
47,11196,4519,14914,23953,1627.5704997
48,11196,4519,14834,23931,1627.572
49,11196,4519,14770,23915,1627.57349985
50,11196,4519,14706,23900,1627.5749996999998
51,11196,4519,14642,23884,1627.5765
52,11196,4519,14569,23857,1627.57799985
53,11196,4519,14497,23831,1627.5794996999998
54,11196,4519,14424,23804,1627.581
55,11196,4519,14358,23792,1627.58249985
56,11196,4519,14292,23781,1627.5839996999998
57,11196,4519,14226,23769,1627.5855
58,11196,4519,14151,23754,1627.58699985
59,11196,4519,14077,23739,1627.5884996999998
60,11196,4519,14002,23724,1627.59
61,11196,4519,13927,23704,1627.59149985
62,11196,4519,13851,23683,1627.5929996999998
63,11196,4519,13776,23663,1627.5945
64,11196,4519,13712,23644,1627.59599985
65,11196,4519,13648,23626,1627.5974996999998
66,11196,4519,13584,23607,1627.599
67,11196,4519,13510,23586,1627.60049985
68,11196,4519,13436,23565,1627.6019996999999
69,11196,4519,13362,23544,1627.6035
70,11196,4519,13295,23525,1627.60499985
71,11196,4519,13227,23506,1627.6064996999999
72,11196,4519,13160,23487,1627.608
73,11196,4519,13096,23473,1627.60949985
74,11196,4519,13032,23460,1627.6109996999999
75,11196,4519,12968,23446,1627.6125
76,11196,4519,12902,23432,1627.61399985
77,11196,4519,12836,23417,1627.6154996999999
78,11196,4519,12770,23403,1627.617
79,11127,4477,12967,23471,1627.61849985
80,11059,4434,13165,23538,1627.6199996999999
81,10990,4392,13362,23606,1627.6215
82,10990,4392,13293,23587,1627.62299985
83,10990,4392,13223,23567,1627.6244997
84,10990,4392,13154,23548,1627.626
85,10990,4392,13111,23540,1627.62749985
86,10990,4392,13069,23533,1627.6289997
87,10990,4392,13026,23525,1627.6305
88,10990,4392,12967,23511,1627.63199985
89,10990,4392,12909,23498,1627.6334997
90,10990,4392,12850,23484,1627.635
91,10990,4392,12781,23469,1627.63649985
92,10990,4392,12711,23454,1627.6379997
93,10990,4392,12642,23439,1627.6395
94,10990,4392,12572,23423,1627.64099985
95,10990,4392,12502,23406,1627.6424997
96,10990,4392,12432,23390,1627.644
97,10990,4392,12369,23384,1627.64549985
98,10990,4392,12305,23378,1627.6469997
99,10990,4392,12242,23372,1627.6485
100,10990,4392,12178,23362,1627.64999985
101,10990,4392,12114,23353,1627.6514997
102,10990,4392,12050,23343,1627.653
103,10990,4392,11983,23326,1627.65449985
104,10990,4392,11915,23308,1627.6559997
105,10990,4392,11848,23291,1627.6575
106,10990,4392,11793,23284,1627.65899985
107,10990,4392,11737,23276,1627.6604997
108,10990,4392,11682,23269,1627.662
109,10990,4392,11618,23256,1627.66349985
110,10990,4392,11554,23242,1627.6649997
111,10990,4392,11490,23229,1627.6665
112,10921,4350,11671,23289,1627.6679998500001
113,10853,4307,11853,23349,1627.6694997
114,10784,4265,12034,23409,1627.671
115,10784,4265,11975,23402,1627.6724998500001
116,10784,4265,11917,23396,1627.6739997
117,10784,4265,11858,23389,1627.6755
118,10784,4265,11821,23378,1627.6769998500001
119,10784,4265,11783,23368,1627.6784997
120,10784,4265,11746,23357,1627.68
121,10784,4265,11687,23345,1627.6814998500001
122,10784,4265,11629,23334,1627.6829997
123,10784,4265,11570,23322,1627.6845
124,10784,4265,11505,23301,1627.6859998500001
125,10784,4265,11441,23279,1627.6874997
126,10784,4265,11376,23258,1627.689
127,10784,4265,11312,23241,1627.6904998500002
128,10784,4265,11248,23223,1627.6919997
129,10784,4265,11184,23206,1627.6935
130,10784,4265,11131,23191,1627.6949998500002
131,10784,4265,11079,23177,1627.6964997
132,10784,4265,11026,23162,1627.698
133,10784,4265,10967,23145,1627.6994998500002
134,10784,4265,10909,23129,1627.7009997
135,10784,4265,10850,23112,1627.7025
136,10784,4265,10783,23086,1627.7039998500002
137,10784,4265,10715,23061,1627.7054997
138,10784,4265,10648,23035,1627.707
139,10715,4223,10829,23105,1627.7084998500002
140,10647,4180,11011,23175,1627.7099997
141,10578,4138,11192,23245,1627.7115
142,10578,4138,11133,23218,1627.71299985
143,10578,4138,11075,23190,1627.7144996999998
144,10578,4138,11016,23163,1627.716
145,10578,4138,10984,23154,1627.71749985
146,10578,4138,10952,23144,1627.7189996999998
147,10578,4138,10920,23135,1627.7205
148,10578,4138,10856,23103,1627.72199985
149,10578,4138,10792,23070,1627.7234996999998
150,10578,4138,10728,23038,1627.725
151,10578,4138,10680,23025,1627.72649985
152,10578,4138,10632,23011,1627.7279996999998
153,10578,4138,10584,22998,1627.7295
154,10578,4138,10529,22979,1627.73099985
155,10578,4138,10473,22959,1627.7324996999998
156,10578,4138,10418,22940,1627.734
157,10578,4138,10359,22914,1627.73549985
158,10578,4138,10301,22887,1627.7369996999998
159,10578,4138,10242,22861,1627.7385
160,10578,4138,10188,22844,1627.73999985
161,10578,4138,10134,22828,1627.7414996999998
162,10578,4138,10080,22811,1627.743
163,10578,4138,10033,22796,1627.74449985
164,10578,4138,9985,22782,1627.7459996999999
165,10578,4138,9938,22767,1627.7475
166,10578,4138,9885,22748,1627.74899985
167,10578,4138,9831,22730,1627.7504996999999
168,10578,4138,9778,22711,1627.752
169,10509,4096,9933,22764,1627.75349985
170,10441,4053,10087,22817,1627.7549996999999
171,10372,4011,10242,22870,1627.7565
172,10372,4011,10194,22860,1627.75799985
173,10372,4011,10146,22849,1627.7594996999999
174,10372,4011,10098,22839,1627.761
175,10372,4011,10055,22825,1627.76249985
176,10372,4011,10013,22812,1627.7639996999999
177,10372,4011,9970,22798,1627.7655
178,10372,4011,9922,22786,1627.76699985
179,10372,4011,9874,22774,1627.7684997
180,10372,4011,9826,22762,1627.77
181,10372,4011,9775,22746,1627.77149985
182,10372,4011,9723,22731,1627.7729997
183,10372,4011,9672,22715,1627.7745
184,10372,4011,9619,22700,1627.77599985
185,10372,4011,9565,22685,1627.7774997
186,10372,4011,9512,22670,1627.779
187,10372,4011,9462,22659,1627.78049985
188,10372,4011,9412,22649,1627.7819997
189,10372,4011,9362,22638,1627.7835
190,10372,4011,9309,22622,1627.78499985
191,10372,4011,9255,22606,1627.7864997
192,10372,4011,9202,22590,1627.788
193,10372,4011,9153,22582,1627.78949985
194,10372,4011,9105,22574,1627.7909997
195,10372,4011,9056,22566,1627.7925
196,10372,4011,9003,22552,1627.79399985
197,10372,4011,8949,22538,1627.7954997
198,10372,4011,8896,22524,1627.797
199,10372,4011,8849,22522,1627.79849985
200,10372,4011,8801,22521,1627.7999997
201,10372,4011,8754,22519,1627.8015
202,10372,4011,8706,22511,1627.80299985
203,10372,4011,8658,22502,1627.8044997
204,10372,4011,8610,22494,1627.806
205,10372,4011,8564,22483,1627.80749985
206,10372,4011,8518,22472,1627.8089997
207,10372,4011,8472,22461,1627.8105
208,10303,3969,8627,22540,1627.8119998500001
209,10235,3926,8781,22620,1627.8134997
210,10166,3884,8936,22699,1627.815
211,10166,3884,8883,22684,1627.8164998500001
212,10166,3884,8829,22670,1627.8179997
213,10166,3884,8776,22655,1627.8195
214,10166,3884,8744,22653,1627.8209998500001
215,10166,3884,8712,22652,1627.8224997
216,10166,3884,8680,22650,1627.824
217,10166,3884,8637,22646,1627.8254998500001
218,10166,3884,8595,22642,1627.8269997
219,10166,3884,8552,22638,1627.8285
220,10166,3884,8504,22627,1627.8299998500001
221,10166,3884,8456,22617,1627.8314997
222,10166,3884,8408,22606,1627.833
223,10166,3884,8358,22587,1627.8344998500002
224,10166,3884,8308,22568,1627.8359997
225,10166,3884,8258,22549,1627.8375
226,10166,3884,8210,22535,1627.8389998500002
227,10166,3884,8162,22522,1627.8404997
228,10166,3884,8114,22508,1627.842
229,10166,3884,8071,22493,1627.8434998500002
230,10166,3884,8027,22478,1627.8449997
231,10166,3884,7984,22463,1627.8465
232,10166,3884,7942,22460,1627.8479998500002
233,10166,3884,7900,22456,1627.8494997
234,10166,3884,7858,22453,1627.851
235,10166,3884,7815,22443,1627.8524998500002
236,10166,3884,7773,22432,1627.8539997
237,10166,3884,7730,22422,1627.8555
238,10166,3884,7687,22412,1627.85699985
239,10166,3884,7645,22401,1627.8584996999998
240,10166,3884,7602,22391,1627.86
241,10166,3884,7556,22376,1627.86149985
242,10166,3884,7510,22361,1627.8629996999998
243,10166,3884,7464,22346,1627.8645
244,10097,3842,7597,22403,1627.86599985
245,10029,3799,7731,22460,1627.8674996999998
246,9960,3757,7864,22517,1627.869
247,9960,3757,7821,22504,1627.87049985
248,9960,3757,7779,22491,1627.8719996999998
249,9960,3757,7736,22478,1627.8735
250,9960,3757,7709,22468,1627.87499985
251,9960,3757,7683,22457,1627.8764996999998
252,9960,3757,7656,22447,1627.878
253,9960,3757,7613,22435,1627.87949985
254,9960,3757,7571,22424,1627.8809996999998
